episode,n_steps,duration_s,team_total_reward,team_reward_per_step,agent_0_total,agent_1_total,agent_2_total,agent_3_total
16546,500,0.0,21.925,0.04385,0.63,3.915,10.64,6.74
16547,500,0.0,44.46,0.08892,10.6,6.525,14.56,12.775
16548,500,0.0,39.015,0.07803,10.055,6.925,11.18,10.855
16549,500,0.0,31.51,0.06302,7.45,6.815,7.145,10.1
16550,500,0.0,48.525,0.09705,17.0,14.145,3.265,14.115
16551,500,0.0,43.6,0.0872,10.53,10.39,6.555,16.125
16552,500,0.0,44.61,0.08922,16.72,13.75,3.455,10.685
16553,500,0.0,50.525,0.10105,10.02,14.03,12.265,14.21
16554,500,0.0,18.79,0.03758,0.63,13.54,4.045,0.575
16555,500,0.0,33.56,0.06712,12.94,10.11,0.465,10.045
16556,500,0.0,41.265,0.08253,13.83,10.58,9.67,7.185
16557,500,0.0,55.175,0.11035,10.545,14.19,17.22,13.22
16558,500,0.0,45.01,0.09002,17.38,10.585,7.215,9.83
16559,500,0.0,14.67,0.02934,3.475,6.52,4.08,0.595
16560,500,0.0,51.59,0.10318,13.74,14.065,10.53,13.255
16561,500,0.0,41.395,0.08279,10.63,9.565,7.35,13.85
16562,500,0.0,31.95,0.0639,7.405,9.895,4.015,10.635
16563,500,0.0,30.64,0.06128,9.745,7.56,3.27,10.065
16564,500,0.0,34.19,0.06838,7.125,9.945,7.51,9.61
16565,500,0.0,56.225,0.11245,20.225,12.91,10.13,12.96
16566,500,0.0,15.07,0.03014,-0.32,7.46,7.36,0.57
16567,500,0.0,43.74,0.08748,17.145,16.455,3.435,6.705
16568,500,0.0,28.205,0.05641,3.8,10.7,3.265,10.44
16569,500,0.0,44.9,0.0898,7.335,23.695,7.265,6.605
16570,500,0.0,61.245,0.12249,13.985,17.2,12.635,17.425
16571,500,0.0,54.82,0.10964,13.115,10.695,10.645,20.365
16572,500,0.0,39.37,0.07874,13.055,6.655,6.565,13.095
16573,500,0.0,28.76,0.05752,3.775,13.8,10.645,0.54
16574,500,0.0,37.99,0.07598,10.69,13.945,3.76,9.595
16575,500,0.0,15.025,0.03005,6.96,0.605,6.96,0.5
16576,500,0.0,40.53,0.08106,10.495,10.27,3.32,16.445
16577,500,0.0,34.285,0.06857,6.425,12.84,4.26,10.76
16578,500,0.0,50.92,0.10184,17.32,9.865,10.36,13.375
16579,500,0.0,31.905,0.06381,10.635,10.64,6.91,3.72
16580,500,0.0,5.34,0.01068,0.54,0.535,3.835,0.43
16581,500,0.0,25.34,0.05068,3.62,4.45,9.775,7.495
16582,500,0.0,20.235,0.04047,6.995,3.655,2.71,6.875
16583,500,0.0,34.41,0.06882,10.195,13.875,3.305,7.035
16584,500,0.0,53.68,0.10736,17.085,13.48,6.535,16.58
16585,500,0.0,54.81,0.10962,13.145,17.265,14.405,9.995
16586,500,0.0,37.34,0.07468,9.905,7.255,6.39,13.79
16587,500,0.0,32.19,0.06438,6.86,7.49,6.98,10.86
16588,500,0.0,37.56,0.07512,6.99,14.02,3.48,13.07
16589,500,0.0,6.96,0.01392,-0.205,3.68,3.045,0.44
16590,500,0.0,54.495,0.10899,17.15,16.585,10.31,10.45
16591,500,0.0,32.83,0.06566,7.52,10.825,3.57,10.915
16592,500,0.0,51.245,0.10249,16.995,17.28,9.865,7.105
16593,500,0.0,43.99,0.08798,6.525,16.29,7.025,14.15
16594,500,0.0,49.88,0.09976,13.05,16.31,7.22,13.3
16595,500,0.0,51.55,0.1031,10.095,17.35,9.81,14.295
16596,500,0.0,49.7,0.0994,12.45,13.94,6.955,16.355
16597,500,0.0,49.21,0.09842,9.125,16.15,10.53,13.405
16598,500,0.0,21.78,0.04356,6.765,3.7,10.66,0.655
16599,500,0.0,13.315,0.02663,3.09,3.715,3.44,3.07
16600,500,0.0,43.25,0.0865,8.845,13.94,6.335,14.13
16601,500,0.0,30.49,0.06098,3.105,13.05,3.705,10.63
16602,500,0.0,34.185,0.06837,9.485,14.01,0.295,10.395
16603,500,0.0,56.335,0.11267,16.42,16.28,9.69,13.945
16604,500,0.0,40.61,0.08122,9.92,10.83,3.485,16.375
16605,500,0.0,39.835,0.07967,13.03,10.265,7.355,9.185
16606,500,0.0,47.89,0.09578,17.275,10.085,6.435,14.095
16607,500,0.0,42.385,0.08477,13.91,10.69,3.91,13.875
16608,500,0.0,41.695,0.08339,10.91,9.965,3.665,17.155
16609,500,0.0,45.615,0.09123,14.08,14.22,3.225,14.09
16610,500,0.0,36.685,0.07337,7.57,10.965,10.405,7.745
16611,500,0.0,39.605,0.07921,7.425,10.87,7.26,14.05
16612,500,0.0,45.38,0.09076,10.705,14.015,10.625,10.035
16613,500,0.0,35.295,0.07059,4.115,17.36,7.205,6.615
16614,500,0.0,22.05,0.0441,6.67,7.635,7.16,0.585
16615,500,0.0,49.505,0.09901,17.41,10.7,7.235,14.16
16616,500,0.0,45.825,0.09165,9.37,13.465,10.41,12.58
16617,500,0.0,45.52,0.09104,3.67,14.225,7.22,20.405
16618,500,0.0,11.86,0.02372,10.12,0.65,0.44,0.65
16619,500,0.0,56.98,0.11396,15.76,16.615,10.525,14.08
16620,500,0.0,21.715,0.04343,0.54,7.61,3.695,9.87
16621,500,0.0,58.655,0.11731,13.705,17.185,14.475,13.29
16622,500,0.0,58.78,0.11756,17.075,9.96,14.69,17.055
16623,500,0.0,43.185,0.08637,6.41,23.725,6.655,6.395
16624,500,0.0,38.285,0.07657,17.51,6.93,3.82,10.025
16625,500,0.0,32.525,0.06505,6.425,4.13,7.795,14.175
16626,500,0.0,23.8,0.0476,9.955,5.985,7.245,0.615
16627,500,0.0,30.96,0.06192,10.115,9.96,3.905,6.98
16628,500,0.0,25.31,0.05062,3.78,7.6,0.665,13.265
16629,500,0.0,20.51,0.04102,3.89,5.445,7.495,3.68
16630,500,0.0,36.425,0.07285,9.655,9.825,4.005,12.94
16631,500,0.0,45.69,0.09138,14.055,14.21,7.32,10.105
16632,500,0.0,55.33,0.11066,16.955,13.84,10.6,13.935
16633,500,0.0,53.58,0.10716,13.17,19.905,10.725,9.78
16634,500,0.0,50.905,0.10181,12.86,16.91,10.32,10.815
16635,500,0.0,39.65,0.0793,10.92,10.15,1.995,16.585
16636,500,0.0,20.165,0.04033,9.63,7.04,2.9,0.595
16637,500,0.0,41.42,0.08284,9.905,17.2,3.825,10.49
16638,500,0.0,39.935,0.07987,3.765,10.71,10.535,14.925
16639,500,0.0,44.045,0.08809,7.155,9.755,6.84,20.295
16640,500,0.0,41.035,0.08207,13.82,9.965,7.26,9.99
16641,500,0.0,40.71,0.08142,17.025,6.72,3.155,13.81
16642,500,0.0,41.62,0.08324,14.075,10.69,10.13,6.725
16643,500,0.0,50.665,0.10133,16.43,6.705,7.375,20.155
16644,500,0.0,53.56,0.10712,13.255,17.26,3.12,19.925
16645,500,0.0,42.265,0.08453,10.465,7.145,13.94,10.715
16646,500,0.0,41.025,0.08205,10.625,9.85,3.5,17.05
16647,500,0.0,32.405,0.06481,1.955,13.075,10.665,6.71
16648,500,0.0,58.84,0.11768,10.72,17.135,10.51,20.475
16649,500,0.0,40.74,0.08148,10.075,6.865,13.8,10.0
16650,500,0.0,48.97,0.09794,13.965,14.095,6.71,14.2
16651,500,0.0,40.745,0.08149,13.39,9.36,4.085,13.91
16652,500,0.0,18.165,0.03633,7.06,0.625,6.71,3.77
16653,500,0.0,35.06,0.07012,10.585,9.955,10.675,3.845
16654,500,0.0,29.32,0.05864,10.095,2.745,6.595,9.885
16655,500,0.0,22.21,0.04442,6.99,6.905,3.845,4.47
16656,500,0.0,38.24,0.07648,10.765,6.89,6.845,13.74
16657,500,0.0,41.49,0.08298,13.435,10.77,4.05,13.235
16658,500,0.0,29.775,0.05955,6.775,10.305,5.77,6.925
16659,500,0.0,39.62,0.07924,10.675,13.185,5.975,9.785
16660,500,0.0,31.775,0.06355,9.97,6.79,7.245,7.77
16661,500,0.0,41.41,0.08282,13.33,10.715,3.61,13.755
16662,500,0.0,53.92,0.10784,16.41,13.755,7.315,16.44
16663,500,0.0,34.565,0.06913,6.72,7.255,13.645,6.945
16664,500,0.0,45.965,0.09193,14.645,9.9,7.41,14.01
16665,500,0.0,45.4,0.0908,13.675,17.175,4.23,10.32
16666,500,0.0,43.66,0.08732,13.77,12.515,4.115,13.26
16667,500,0.0,48.64,0.09728,17.155,13.045,5.825,12.615
16668,500,0.0,57.24,0.11448,12.865,14.075,3.87,26.43
16669,500,0.0,14.635,0.02927,7.38,0.485,6.22,0.55
16670,500,0.0,47.275,0.09455,10.55,13.755,12.995,9.975
16671,500,0.0,41.675,0.08335,13.39,14.195,0.615,13.475
16672,500,0.0,58.22,0.11644,20.41,17.38,3.185,17.245
16673,500,0.0,13.91,0.02782,3.865,6.89,2.635,0.52
16674,500,0.0,47.625,0.09525,13.88,13.065,6.675,14.005
16675,500,0.0,54.32,0.10864,16.51,6.85,10.595,20.365
16676,500,0.0,19.645,0.03929,14.06,4.415,0.58,0.59
16677,500,0.0,48.31,0.09662,13.005,15.835,9.69,9.78
16678,500,0.0,43.89,0.08778,10.7,10.685,7.815,14.69
16679,500,0.0,32.78,0.06556,3.92,9.235,6.28,13.345
16680,500,0.0,44.595,0.08919,9.545,14.12,6.98,13.95
16681,500,0.0,44.51,0.08902,10.44,16.67,10.05,7.35
16682,500,0.0,35.89,0.07178,10.685,10.42,4.065,10.72
16683,500,0.0,26.33,0.05266,11.745,7.4,0.565,6.62
16684,500,0.0,44.775,0.08955,13.795,16.13,4.115,10.735
16685,500,0.0,31.125,0.06225,6.905,13.45,0.57,10.2
16686,500,0.0,45.015,0.09003,13.595,7.67,7.33,16.42
16687,500,0.0,44.68,0.08936,9.615,9.91,7.31,17.845
16688,500,0.0,47.765,0.09553,23.42,7.255,7.03,10.06
16689,500,0.0,43.025,0.08605,11.505,10.73,4.215,16.575
16690,500,0.0,36.525,0.07305,7.15,10.39,9.49,9.495
16691,500,0.0,37.55,0.0751,10.55,6.645,7.35,13.005
16692,500,0.0,45.73,0.09146,13.905,14.05,7.285,10.49
16693,500,0.0,54.165,0.10833,9.835,19.99,13.77,10.57
16694,500,0.0,37.3,0.0746,10.285,6.535,6.23,14.25
16695,500,0.0,40.875,0.08175,6.91,13.4,10.51,10.055
16696,500,0.0,22.08,0.04416,13.21,0.615,0.46,7.795
16697,500,0.0,16.98,0.03396,6.135,0.64,6.715,3.49
16698,500,0.0,44.225,0.08845,13.82,10.505,3.17,16.73
16699,500,0.0,41.64,0.08328,14.065,10.72,3.44,13.415
16700,500,0.0,35.705,0.07141,11.25,10.425,3.435,10.595
16701,500,0.0,30.045,0.06009,3.495,16.495,3.305,6.75
16702,500,0.0,41.255,0.08251,7.215,12.895,4.25,16.895
16703,500,0.0,53.985,0.10797,12.96,20.445,6.705,13.875
16704,500,0.0,34.48,0.06896,10.515,6.575,3.395,13.995
16705,500,0.0,27.435,0.05487,6.855,4.135,9.89,6.555
16706,500,0.0,34.48,0.06896,10.4,10.52,3.57,9.99
16707,500,0.0,48.995,0.09799,13.965,11.055,10.405,13.57
16708,500,0.0,15.005,0.03001,3.815,3.765,3.69,3.735
16709,500,0.0,41.03,0.08206,6.275,13.8,7.01,13.945
16710,500,0.0,46.35,0.0927,9.605,19.415,3.19,14.14
16711,500,0.0,50.365,0.10073,10.3,9.985,13.21,16.87
16712,500,0.0,44.33,0.08866,10.695,13.46,3.685,16.49
16713,500,0.0,34.915,0.06983,13.63,10.49,3.74,7.055
16714,500,0.0,37.375,0.07475,10.72,16.555,3.245,6.855
16715,500,0.0,44.095,0.08819,12.895,14.055,3.115,14.03
16716,500,0.0,39.505,0.07901,10.185,9.02,7.19,13.11
16717,500,0.0,39.76,0.07952,9.12,9.44,10.345,10.855
16718,500,0.0,39.825,0.07965,9.265,6.82,10.075,13.665
16719,500,0.0,37.44,0.07488,9.805,14.14,4.035,9.46
16720,500,0.0,36.26,0.07252,5.865,10.655,9.5,10.24
16721,500,0.0,11.76,0.02352,0.675,3.745,6.8,0.54
16722,500,0.0,27.03,0.05406,6.525,9.69,7.13,3.685
16723,500,0.0,31.695,0.06339,13.245,6.965,3.915,7.57
16724,500,0.0,60.255,0.12051,26.41,13.815,6.86,13.17
16725,500,0.0,42.065,0.08413,7.06,14.075,3.625,17.305
16726,500,0.0,47.43,0.09486,13.165,6.355,10.685,17.225
16727,500,0.0,31.995,0.06399,10.575,3.955,7.37,10.095
16728,500,0.0,45.2,0.0904,10.19,16.93,7.3,10.78
16729,500,0.0,28.485,0.05697,3.595,7.305,7.395,10.19
16730,500,0.0,33.41,0.06682,3.195,9.805,7.225,13.185
16731,500,0.0,48.25,0.0965,9.9,17.29,4.285,16.775
16732,500,0.0,30.89,0.06178,13.12,7.39,10.645,-0.265
16733,500,0.0,34.89,0.06978,3.855,9.815,10.535,10.685
16734,500,0.0,53.18,0.10636,13.33,19.705,6.725,13.42
16735,500,0.0,53.27,0.10654,16.34,13.185,10.475,13.27
16736,500,0.0,12.41,0.02482,7.545,0.54,3.62,0.705
16737,500,0.0,35.65,0.0713,11.13,10.73,3.31,10.48
16738,500,0.0,44.115,0.08823,14.04,7.32,12.795,9.96
16739,500,0.0,48.655,0.09731,10.7,9.945,10.605,17.405
16740,500,0.0,48.955,0.09791,14.085,10.155,7.535,17.18
16741,500,0.0,14.96,0.02992,10.02,0.65,3.735,0.555
16742,500,0.0,31.05,0.0621,6.51,10.53,7.145,6.865
16743,500,0.0,30.125,0.06025,10.225,6.92,3.07,9.91
16744,500,0.0,40.975,0.08195,7.46,12.24,10.62,10.655
16745,500,0.0,36.86,0.07372,6.83,9.825,7.64,12.565
16746,500,0.0,35.785,0.07157,13.285,9.585,3.7,9.215
16747,500,0.0,42.555,0.08511,10.07,14.135,4.255,14.095
16748,500,0.0,42.36,0.08472,10.255,17.305,7.6,7.2
16749,500,0.0,48.245,0.09649,17.255,13.39,3.525,14.075
16750,500,0.0,39.355,0.07871,16.305,6.49,-0.53,17.09
16751,500,0.0,24.845,0.04969,6.73,7.045,4.22,6.85
16752,500,0.0,11.96,0.02392,4.355,0.34,3.835,3.43
16753,500,0.0,2.33,0.00466,0.635,0.49,0.6,0.605
16754,500,0.0,37.425,0.07485,10.275,13.415,13.275,0.46
16755,500,0.0,50.445,0.10089,13.025,16.725,10.79,9.905
16756,500,0.0,47.83,0.09566,13.785,13.38,7.455,13.21
16757,500,0.0,49.48,0.09896,12.575,16.27,10.64,9.995
16758,500,0.0,39.93,0.07986,10.56,9.77,7.05,12.55
16759,500,0.0,50.125,0.10025,10.175,17.145,9.87,12.935
16760,500,0.0,37.935,0.07587,10.52,16.49,6.94,3.985
16761,500,0.0,53.77,0.10754,16.78,15.98,10.59,10.42
16762,500,0.0,45.09,0.09018,13.845,13.855,6.82,10.57
16763,500,0.0,38.68,0.07736,9.445,10.64,4.505,14.09
16764,500,0.0,44.54,0.08908,14.135,13.945,6.62,9.84
16765,500,0.0,12.935,0.02587,0.625,0.655,3.985,7.67
16766,500,0.0,48.815,0.09763,14.18,17.49,6.37,10.775
16767,500,0.0,49.085,0.09817,9.96,17.33,10.995,10.8
16768,500,0.0,56.715,0.11343,16.175,13.66,10.585,16.295
16769,500,0.0,47.49,0.09498,10.1,20.105,7.245,10.04
16770,500,0.0,42.715,0.08543,7.53,17.235,7.27,10.68
16771,500,0.0,50.81,0.10162,10.565,17.225,9.54,13.48
16772,500,0.0,44.125,0.08825,9.685,13.235,11.215,9.99
16773,500,0.0,37.025,0.07405,13.64,9.095,3.93,10.36
16774,500,0.0,43.91,0.08782,6.925,16.53,10.02,10.435
16775,500,0.0,47.5,0.095,10.255,10.02,13.975,13.25
16776,500,0.0,28.25,0.0565,7.17,10.18,0.61,10.29
16777,500,0.0,35.52,0.07104,9.965,10.75,0.56,14.245
16778,500,0.0,47.61,0.09522,16.96,10.66,6.61,13.38
16779,500,0.0,44.805,0.08961,7.245,20.585,10.395,6.58
16780,500,0.0,50.895,0.10179,13.965,16.93,6.62,13.38
16781,500,0.0,31.375,0.06275,7.585,13.25,3.665,6.875
16782,500,0.0,49.975,0.09995,10.59,12.95,9.23,17.205
16783,500,0.0,15.22,0.03044,0.57,0.675,0.69,13.285
16784,500,0.0,41.095,0.08219,9.935,6.665,11.27,13.225
16785,500,0.0,41.055,0.08211,6.675,13.28,7.275,13.825
16786,500,0.0,31.395,0.06279,3.21,20.36,3.825,4.0
16787,500,0.0,30.38,0.06076,9.795,6.83,3.715,10.04
16788,500,0.0,50.15,0.1003,16.855,15.785,7.3,10.21
16789,500,0.0,32.48,0.06496,3.955,20.44,4.405,3.68
16790,500,0.0,37.9,0.0758,9.955,7.385,7.715,12.845
16791,500,0.0,40.4,0.0808,7.265,12.69,6.89,13.555
16792,500,0.0,8.23,0.01646,0.645,-0.14,7.045,0.68
16793,500,0.0,50.97,0.10194,13.09,13.955,10.67,13.255
16794,500,0.0,34.605,0.06921,10.17,14.08,3.555,6.8
16795,500,0.0,32.335,0.06467,11.45,10.245,3.735,6.905
16796,500,0.0,50.23,0.10046,15.755,17.15,7.29,10.035
16797,500,0.0,13.92,0.02784,2.15,7.445,0.515,3.81
16798,500,0.0,15.295,0.03059,0.615,3.595,10.56,0.525
16799,500,0.0,15.405,0.03081,4.635,3.32,0.565,6.885
16800,500,0.0,25.4,0.0508,1.47,4.19,6.535,13.205
16801,500,0.0,48.4,0.0968,13.925,14.565,9.435,10.475
16802,500,0.0,35.845,0.07169,10.125,10.12,5.9,9.7
16803,500,0.0,27.795,0.05559,7.16,12.985,3.74,3.91
16804,500,0.0,46.99,0.09398,9.74,16.1,7.005,14.145
16805,500,0.0,45.185,0.09037,10.73,13.255,9.97,11.23
16806,500,0.0,51.89,0.10378,17.08,11.42,6.635,16.755
16807,500,0.0,54.26,0.10852,13.965,13.14,10.085,17.07
16808,500,0.0,46.625,0.09325,13.93,12.195,6.63,13.87
16809,500,0.0,47.095,0.09419,14.065,13.23,7.07,12.73
16810,500,0.0,54.05,0.1081,16.995,16.685,6.485,13.885
16811,500,0.0,43.935,0.08787,10.535,13.205,9.755,10.44
16812,500,0.0,40.045,0.08009,10.005,9.91,6.775,13.355
16813,500,0.0,56.85,0.1137,19.59,13.135,4.58,19.545
16814,500,0.0,44.325,0.08865,10.86,13.03,10.0,10.435
16815,500,0.0,38.445,0.07689,16.95,6.935,7.675,6.885
16816,500,0.0,43.945,0.08789,13.33,14.04,4.02,12.555
16817,500,0.0,37.985,0.07597,9.995,13.59,3.69,10.71
16818,500,0.0,35.82,0.07164,10.91,6.725,7.295,10.89
16819,500,0.0,33.705,0.06741,10.695,6.375,10.01,6.625
16820,500,0.0,14.98,0.02996,3.72,3.705,6.92,0.635
16821,500,0.0,28.315,0.05663,6.51,0.615,0.585,20.605
16822,500,0.0,31.59,0.06318,7.285,9.83,0.57,13.905
16823,500,0.0,40.67,0.08134,9.72,14.045,6.035,10.87
16824,500,0.0,65.595,0.13119,23.69,9.72,13.165,19.02
16825,500,0.0,39.37,0.07874,3.83,17.08,4.16,14.3
16826,500,0.0,50.1,0.1002,13.855,16.345,6.59,13.31
16827,500,0.0,50.995,0.10199,13.275,13.305,10.25,14.165
16828,500,0.0,18.345,0.03669,3.845,3.59,0.655,10.255
16829,500,0.0,51.19,0.10238,12.515,14.065,7.365,17.245
16830,500,0.0,30.935,0.06187,10.325,3.735,4.38,12.495
16831,500,0.0,43.725,0.08745,3.33,19.74,10.935,9.72
16832,500,0.0,21.115,0.04223,0.62,3.75,6.805,9.94
16833,500,0.0,44.04,0.08808,17.1,10.005,3.55,13.385
16834,500,0.0,54.915,0.10983,12.76,13.76,14.555,13.84
16835,500,0.0,57.12,0.11424,13.82,16.125,9.985,17.19
16836,500,0.0,45.315,0.09063,17.1,17.06,3.83,7.325
16837,500,0.0,43.245,0.08649,13.945,9.205,6.595,13.5
16838,500,0.0,50.715,0.10143,11.275,23.055,9.625,6.76
16839,500,0.0,17.415,0.03483,6.67,0.455,3.685,6.605
16840,500,0.0,37.32,0.07464,10.6,9.715,10.455,6.55
16841,500,0.0,42.47,0.08494,13.275,10.93,4.28,13.985
16842,500,0.0,37.645,0.07529,9.815,6.785,4.05,16.995
16843,500,0.0,32.945,0.06589,9.635,13.385,2.685,7.24
16844,500,0.0,49.21,0.09842,13.775,14.07,7.54,13.825
16845,500,0.0,34.76,0.06952,10.27,10.715,8.09,5.685
16846,500,0.0,9.335,0.01867,0.61,0.595,7.61,0.52
16847,500,0.0,33.77,0.06754,0.115,13.65,9.205,10.8
16848,500,0.0,38.53,0.07706,7.725,14.08,6.89,9.835
16849,500,0.0,40.145,0.08029,16.51,10.02,7.045,6.57
16850,500,0.0,49.975,0.09995,10.03,10.605,6.665,22.675
16851,500,0.0,35.88,0.07176,10.075,6.535,5.51,13.76
16852,500,0.0,22.44,0.04488,0.69,11.025,0.57,10.155
16853,500,0.0,47.865,0.09573,6.74,13.875,10.09,17.16
16854,500,0.0,49.96,0.09992,13.21,13.905,6.92,15.925
16855,500,0.0,37.47,0.07494,12.395,14.275,0.68,10.12
16856,500,0.0,51.14,0.10228,10.67,13.835,12.615,14.02
16857,500,0.0,53.815,0.10763,17.07,13.27,13.6,9.875
16858,500,0.0,47.385,0.09477,13.98,9.91,7.17,16.325
16859,500,0.0,53.285,0.10657,12.9,16.665,10.205,13.515
16860,500,0.0,29.39,0.05878,9.985,0.545,2.47,16.39
16861,500,0.0,51.915,0.10383,17.23,23.26,3.965,7.46
16862,500,0.0,34.545,0.06909,13.075,7.505,3.785,10.18
16863,500,0.0,56.87,0.11374,13.77,21.355,7.035,14.71
16864,500,0.0,52.225,0.10445,14.015,13.61,10.615,13.985
16865,500,0.0,33.775,0.06755,13.195,13.42,0.625,6.535
16866,500,0.0,39.98,0.07996,9.65,7.275,9.685,13.37
16867,500,0.0,9.25,0.0185,3.645,0.595,4.33,0.68
16868,500,0.0,22.25,0.0445,3.725,10.2,4.505,3.82
16869,500,0.0,19.41,0.03882,3.825,6.9,2.675,6.01
16870,500,0.0,55.23,0.11046,10.395,17.295,7.155,20.385
16871,500,0.0,14.455,0.02891,3.715,3.845,0.59,6.305
16872,500,0.0,39.955,0.07991,6.44,12.19,10.615,10.71
16873,500,0.0,54.555,0.10911,13.075,10.405,17.11,13.965
16874,500,0.0,36.865,0.07373,6.68,16.5,7.245,6.44
16875,500,0.0,35.185,0.07037,10.27,13.39,4.065,7.46
16876,500,0.0,37.175,0.07435,13.02,13.41,0.505,10.24
16877,500,0.0,24.37,0.04874,6.735,13.22,4.06,0.355
16878,500,0.0,43.675,0.08735,10.595,12.955,13.45,6.675
16879,500,0.0,40.055,0.08011,17.01,6.545,6.52,9.98
16880,500,0.0,41.15,0.0823,7.055,14.2,7.435,12.46
16881,500,0.0,9.125,0.01825,0.635,4.21,0.625,3.655
16882,500,0.0,45.06,0.09012,18.635,10.16,9.75,6.515
16883,500,0.0,41.09,0.08218,13.17,6.6,10.525,10.795
16884,500,0.0,35.52,0.07104,6.51,10.865,4.38,13.765
16885,500,0.0,46.405,0.09281,14.195,11.635,7.25,13.325
16886,500,0.0,27.67,0.05534,7.11,6.575,10.72,3.265
16887,500,0.0,37.525,0.07505,16.51,7.1,6.54,7.375
16888,500,0.0,40.89,0.08178,7.205,17.325,3.5,12.86
16889,500,0.0,55.33,0.11066,17.255,17.46,10.485,10.13
16890,500,0.0,5.635,0.01127,0.48,0.555,4.095,0.505
16891,500,0.0,39.97,0.07994,14.64,9.53,6.005,9.795
16892,500,0.0,18.615,0.03723,0.49,7.595,0.515,10.015
16893,500,0.0,48.43,0.09686,11.125,17.385,3.04,16.88
16894,500,0.0,30.79,0.06158,13.71,10.03,6.435,0.615
16895,500,0.0,32.275,0.06455,9.77,4.375,0.605,17.525
16896,500,0.0,45.23,0.09046,10.535,10.185,13.815,10.695
16897,500,0.0,36.36,0.07272,10.03,10.07,3.155,13.105
16898,500,0.0,35.755,0.07151,3.72,14.06,7.375,10.6
16899,500,0.0,16.05,0.0321,0.62,3.78,0.64,11.01
16900,500,0.0,44.795,0.08959,13.495,9.735,7.465,14.1
16901,500,0.0,49.71,0.09942,9.925,12.95,13.72,13.115
16902,500,0.0,49.1,0.0982,13.84,14.495,6.565,14.2
16903,500,0.0,53.005,0.10601,11.64,17.375,13.82,10.17
16904,500,0.0,50.895,0.10179,13.025,17.39,3.355,17.125
16905,500,0.0,39.12,0.07824,13.665,14.125,0.62,10.71
16906,500,0.0,49.935,0.09987,20.51,6.505,5.935,16.985
16907,500,0.0,41.675,0.08335,13.455,12.69,2.385,13.145
16908,500,0.0,11.695,0.02339,0.565,6.7,0.64,3.79
16909,500,0.0,24.65,0.0493,10.045,3.765,6.455,4.385
16910,500,0.0,47.65,0.0953,9.33,14.945,6.03,17.345
16911,500,0.0,37.66,0.07532,9.94,10.535,6.595,10.59
16912,500,0.0,40.76,0.08152,10.635,13.525,6.685,9.915
16913,500,0.0,31.64,0.06328,9.51,7.625,4.42,10.085
16914,500,0.0,24.03,0.04806,12.76,6.87,0.675,3.725
16915,500,0.0,33.54,0.06708,10.695,6.59,9.77,6.485
16916,500,0.0,55.25,0.1105,20.42,10.575,10.565,13.69
16917,500,0.0,43.335,0.08667,10.885,13.99,7.54,10.92
16918,500,0.0,43.16,0.08632,7.225,16.225,9.17,10.54
16919,500,0.0,37.045,0.07409,13.815,10.21,3.185,9.835
16920,500,0.0,40.675,0.08135,10.14,9.66,7.28,13.595
16921,500,0.0,40.55,0.0811,10.585,9.85,6.41,13.705
16922,500,0.0,47.575,0.09515,13.26,16.58,10.86,6.875
16923,500,0.0,31.02,0.06204,3.475,11.03,6.66,9.855
16924,500,0.0,41.39,0.08278,9.98,10.73,3.635,17.045
16925,500,0.0,45.47,0.09094,16.19,10.77,4.385,14.125
16926,500,0.0,40.06,0.08012,10.615,9.775,12.29,7.38
16927,500,0.0,34.385,0.06877,7.4,10.315,6.54,10.13
16928,500,0.0,30.365,0.06073,10.105,6.98,6.28,7.0
16929,500,0.0,20.88,0.04176,6.755,6.19,4.075,3.86
16930,500,0.0,46.875,0.09375,12.38,13.35,7.23,13.915
16931,500,0.0,40.765,0.08153,7.17,9.845,6.925,16.825
16932,500,0.0,55.9,0.1118,19.55,13.445,10.46,12.445
16933,500,0.0,44.95,0.0899,17.37,10.445,6.475,10.66
16934,500,0.0,46.025,0.09205,13.13,15.79,3.3,13.805
16935,500,0.0,18.955,0.03791,0.555,7.05,10.67,0.68
16936,500,0.0,70.505,0.14101,14.01,22.615,10.94,22.94
16937,500,0.0,34.68,0.06936,9.99,6.965,7.49,10.235
16938,500,0.0,59.14,0.11828,13.985,14.655,13.975,16.525
16939,500,0.0,52.665,0.10533,17.15,18.235,9.605,7.675
16940,500,0.0,47.455,0.09491,13.95,14.06,3.185,16.26
16941,500,0.0,36.6,0.0732,10.82,13.89,5.955,5.935
16942,500,0.0,15.1,0.0302,3.635,3.89,3.83,3.745
16943,500,0.0,59.43,0.11886,20.245,9.11,12.83,17.245
16944,500,0.0,44.68,0.08936,13.7,13.955,6.635,10.39
16945,500,0.0,31.975,0.06395,7.7,16.565,3.64,4.07
16946,500,0.0,48.425,0.09685,13.435,13.93,7.395,13.665
16947,500,0.0,39.27,0.07854,13.81,7.01,7.56,10.89
16948,500,0.0,53.0,0.106,16.155,16.695,7.185,12.965
16949,500,0.0,54.69,0.10938,23.55,13.345,3.9,13.895
16950,500,0.0,48.04,0.09608,13.83,9.935,7.255,17.02
16951,500,0.0,48.64,0.09728,13.02,12.715,9.295,13.61
16952,500,0.0,48.265,0.09653,17.255,13.235,7.26,10.515
16953,500,0.0,41.005,0.08201,7.305,14.09,9.03,10.58
16954,500,0.0,31.74,0.06348,0.615,13.395,7.55,10.18
16955,500,0.0,57.265,0.11453,20.175,10.565,6.815,19.71
